name,HA_segID,Subtype,original_clade,Clade_group,Domestic_Status,zoonotic_case,date
H5N1|A/chicken/South_Africa/722490/2023|EPI2950823|2023-07-24,EPI2950823,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.7.24
H5N1|A/Cambodia/i0125001G/2024|EPI2960109|2024-01-23,EPI2960109,H5N1,2.3.2.1e,2.3.2.1,Human,zoonotic,2024.1.23
H5N5|A/Great_black-backed_gull/Norway/2022-07-3018-2/2022|EPI2972949|2022-10-03,EPI2972949,H5N5,2.3.4.4b,others,Wild,non-zoonotic,2022.10.3
H5N1|A/chicken/Czech_Republic/394-1/2024|EPI2987718|2024-01-04,EPI2987718,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.1.4
H5N1|A/Wild_bird/South_Korea/K19-453-6/2019|EPI3039107|2019-11-04,EPI3039107,H5N1,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2019.11.4
H5N1|A/mute_swan/Austria/23165593/2023|EPI3052932|2023-12-15,EPI3052932,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.12.15
H5N1|A/turkey/Poland/H21-T1/2024|EPI3053219|2024-01-27,EPI3053219,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.1.27
H5N1|A/domestic_goose/Czech_Republic/2270-3/2024|EPI3062883|2024-02-05,EPI3062883,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.2.5
H5N1|A/fox/Germany-BW/2024AI00417/2024|EPI3073427|2024-01-01,EPI3073427,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.1.1
H5N1|A/Eurasian_Magpie/Germany-SH/2024AI00571/2024|EPI3073459|2024-01-11,EPI3073459,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.1.11
H5N2|A/spur-winged_goose/Nigeria/226/2008|EPI309084|2008-04-03,EPI309084,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2008.4.3
H5N1|A/chicken/Denmark/01091-2/2024|EPI3091478|2024-02-07,EPI3091478,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.2.7
H5N1|A/polar_bear/Alaska/23-038123/2023|EPI3110584|2023-10-01,EPI3110584,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.10.1
H5N1|A/chicken/Bangladesh/18-B-557/2022|EPI3116239|2022-02-25,EPI3116239,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2022.2.25
H5N1|A/Muteswan/Sweden/SVA240221SZ0306/FB000690/H-2024|EPI3139949|2024-02-16,EPI3139949,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.2.16
H5N1|A/ostrich/Suzhou/097/2003|EPI314926|2003-04-16,EPI314926,H5N1,0,0,Domestic,non-zoonotic,2003.4.16
H5N1|A/chicken/Germany-MV/2024AI00860/2024|EPI3158602|2024-02-02,EPI3158602,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.2.2
H5N1|A/chicken/Germany-SN/2024AI01300/2024|EPI3158618|2024-02-27,EPI3158618,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.2.27
H5N1|A/skunk/New_Mexico/24-006483-001/2024|EPI3158803|2024-02-23,EPI3158803,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.2.23
H5N1|A/goat/Minnesota/24-007234-003/2024|EPI3162317|2024-03-08,EPI3162317,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.3.8
H5N1|A/Cambodia/408008/2005|EPI317081|2005-01-01,EPI317081,H5N1,1.1,others,Human,zoonotic,2005.1.1
H5N1|A/Texas/37/2024|EPI3171488|2024-03-28,EPI3171488,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2024.3.28
H5N1|A/chicken/Bhutan/248015/2010|EPI317301|2010-02-19,EPI317301,H5N1,2.2.2.1,2.2,Domestic,non-zoonotic,2010.2.19
H5N1|A/chicken/Vietnam/Raho7-7-23-2-263/2023|EPI3182125|2023-04-11,EPI3182125,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2023.4.11
H5N1|A/Chicken/Cambodia/i5K241C6T/2024|EPI3182812|2024-01-31,EPI3182812,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2024.1.31
H5N1|A/turkey/Poland/H40-T2/2024_H5N1_|EPI3183432|2024-02-08,EPI3183432,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.2.8
H5N1|A/feline/USA/23-037332-001/2023|EPI3208235|2023-01-01,EPI3208235,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.1.1
H5N1|A/wood_duck/North_Carolina/W24-026/2024|EPI3222974|2024-01-04,EPI3222974,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.1.4
H5N1|A/murine/Hiroshima/TU10-B/2024__|EPI3236352|2024-03-12,EPI3236352,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.3.12
H5N1|A/chicken/NewYork/NYCVH-168127/2023|EPI3236498|2023-04-09,EPI3236498,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.4.9
H5N1|A/skunk/Washington/24_005959-001/2024|EPI3260196|2024-02-23,EPI3260196,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.2.23
H5N1|A/skunk/Montana/24_007939-001/2024|EPI3260220|2024-03-11,EPI3260220,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.3.11
H5N1|A/mountain_lion/Montana/24_010315-001/2024|EPI3260237|2024-04-01,EPI3260237,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.4.1
H5N1|A/dairy_cow/Texas/24_010514-002/2024|EPI3260667|2024-04-03,EPI3260667,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.4.3
H5N1|A/canada_goose/Indiana/24_005146-001/2024|EPI3261483|2024-02-14,EPI3261483,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.2.14
H5N1|A/chicken/Vientiane/980/2023|EPI3262059|2023-02-24,EPI3262059,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2023.2.24
H5N6|A/chicken/Vietnam/LBOral74LC/2020|EPI3268579|2020-10-25,EPI3268579,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2020.10.25
H5N6|A/chicken/Vietnam/LBFecal104MC/2020|EPI3268683|2020-09-01,EPI3268683,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2020.9.1
H5N6|A/chicken/Vietnam/LBFecal80C2/2019|EPI3268691|2019-07-20,EPI3268691,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2019.7.20
H5N1|A/chicken/Viet_Nam/TMU025/2009|EPI327208|2009-11-28,EPI327208,H5N1,2.3.4.1,2002.3.4,Domestic,non-zoonotic,2009.11.28
H5N1|A/chicken/Viet_Nam/TMU007/2008|EPI327223|2008-03-01,EPI327223,H5N1,2.3.4.2,2002.3.4,Domestic,non-zoonotic,2008.3.1
H5N1|A/chicken/Viet_Nam/TMU004/2008|EPI327229|2008-03-02,EPI327229,H5N1,2.3.4.3,2002.3.4,Domestic,non-zoonotic,2008.3.2
H5N9|A/mallard/Colorado/23-027142-121/2023|EPI3277624|2023-09-05,EPI3277624,H5N9,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2023.9.5
H5N1|A/chicken/Iowa/23-037208-002/2023|EPI3277811|2023-11-22,EPI3277811,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.11.22
H5N1|A/fox/Germany-HH/2024AI01565/2024|EPI3293345|2024-03-01,EPI3293345,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.3.1
H5N1|A/dairy_cow/Kansas/24-008766-001/2024|EPI3297748|2024-03-21,EPI3297748,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.3.21
H5N1|A/Snow_Goose/QC/FAV-0177-2/2022|EPI3298580|2022-03-23,EPI3298580,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.3.23
H5N1|A/Red_Fox/BC/FAV-0580-1/2022|EPI3306369|2022-05-17,EPI3306369,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.5.17
H5N1|A/Harbor_Seal/QC/FAV-0836-11/2022|EPI3309344|2022-06-20,EPI3309344,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Marine,zoonotic,2022.6.20
H5N1|A/Great_Blue_Heron/BC/FAV-0856-11/2022|EPI3309384|2022-06-22,EPI3309384,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.6.22
H5N1|A/Western_Grebe/MB/FAV-0846-3/2022|EPI3309744|2022-07-04,EPI3309744,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.7.4
H5N1|A/Atlantic_White-Sided_Dolphin/QC/FAV-1089-1/2022|EPI3310962|2022-09-05,EPI3310962,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.9.5
H5N1|A/Canada_Goose/BC/FAV-1294-8/2022|EPI3311090|2022-09-12,EPI3311090,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.9.12
H5N1|A/Turkey/AB/FAV-0975-1/2022|EPI3311810|2022-09-23,EPI3311810,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.9.23
H5N1|A/Canada_Goose/AB/FAV-1258-7/2022|EPI3312578|2022-10-05,EPI3312578,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.10.5
H5N1|A/Striped_Skunk/AB/OTH-0137-1/2022|EPI3312930|2022-10-12,EPI3312930,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.10.12
H5N1|A/Striped_Skunk/AB/FAV-1509-3/2022|EPI3313274|2022-10-24,EPI3313274,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.10.24
H5N1|A/Turkey/MB/FAV-1278-2/2022|EPI3313346|2022-10-25,EPI3313346,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.10.25
H5N1|A/Snow_Goose/BC/FAV-0053-3/2022|EPI3313586|2022-11-06,EPI3313586,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.11.6
H5N1|A/Striped_Skunk/PE/FAV-1642-1/2022|EPI3313802|2022-11-15,EPI3313802,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.11.15
H5N1|A/Chicken/BC/FAV-1532-1/2022|EPI3314610|2022-11-28,EPI3314610,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.11.28
H5N1|A/Turkey/BC/FAV-1594-1/2022|EPI3315008|2022-12-02,EPI3315008,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.12.2
H5N1|A/Layer_Chicken/BC/FAV-1623-2/2022|EPI3315152|2022-12-06,EPI3315152,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.12.6
H5N1|A/Striped_Skunk/PE/FAV-0136-1/2022|EPI3315592|2022-12-18,EPI3315592,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.12.18
H5N1|A/Chicken/NB/FAV-0013/2023|EPI3315927|2023-01-10,EPI3315927,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.1.10
H5N1|A/Striped_Skunk/PE/FAV-0060-2/2023|EPI3315951|2023-01-24,EPI3315951,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.1.24
H5N1|A/Striped_Skunk/PE/FAV-0089-1/2023|EPI3316159|2023-02-25,EPI3316159,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.2.25
H5N1|A/Red-Tailed_Hawk/ON/FAV-0097-1/2023|EPI3316271|2023-03-07,EPI3316271,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.7
H5N1|A/Striped_Skunk/PE/FAV-0123-1/2023|EPI3316455|2023-03-21,EPI3316455,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.3.21
H5N1|A/American_Crow/ON/FAV-0149-1/2023|EPI3316487|2023-03-24,EPI3316487,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.24
H5N1|A/Red-Tailed_Hawk/NS/FAV-0135-9/2023|EPI3316559|2023-03-27,EPI3316559,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.27
H5N1|A/Dog/ON/FAV-0119-2/2023|EPI3316583|2023-03-28,EPI3316583,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.3.28
H5N1|A/Striped_Skunk/PE/FAV-0145-1/2023|EPI3316727|2023-04-04,EPI3316727,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.4.4
H5N1|A/Feral_cat/ON/FAV-0159-1/2023|EPI3316767|2023-04-06,EPI3316767,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.4.6
H5N1|A/Victoria/149/2024|EPI3317786|2024-03-06,EPI3317786,H5N1,2.3.2.1a,2.3.2.1,Human,zoonotic,2024.3.6
H5N3|A/blue-winged_teal/Guatemala/CIP049-09/2010|EPI331910|2010-01-31,EPI331910,H5N3,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2010.1.31
H5N1|A/Striped_Skunk/PE/FAV-0060-1/2023|EPI3320837|2023-01-22,EPI3320837,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.1.22
H5N1|A/Striped_Skunk/AB/FAV-0085-1/2023|EPI3320845|2023-02-01,EPI3320845,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.2.1
H5N1|A/brown_bear/Alaska/22-039119-001/2022|EPI3323058|2022-11-29,EPI3323058,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.11.29
H5N1|A/black_bear/Alaska/22-036396-001/2022|EPI3323142|2022-10-21,EPI3323142,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.10.21
H5N6|A/chicken/Vietnam/LBFecal107C1/2019|EPI3323158|2019-08-25,EPI3323158,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2019.8.25
H5N6|A/Neogale_vison/China/FD/NV/SD/L3/2021|EPI3351941|2021-01-01,EPI3351941,H5N6,2.3.4.4b,H5N6_2.3.4.4b,Human,zoonotic,2021.1.1
H5N1|A/dairy_cow/Ohio/B24OSU-446/2024|EPI3352851|2024-04-05,EPI3352851,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.4.5
H5N2|A/State_of_Mexico/INER-INF645/2024|EPI3358339|2024-04-24,EPI3358339,H5N2,Am-nonGsGD,Am-nonGsGD,Human,NA,2024.4.24
H5N2|A/mallard/Idaho/23-028152-014/2023|EPI3364124|2023-09-13,EPI3364124,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2023.9.13
H5N1|A/turkey/Minnesota/23-038354-002/2023|EPI3364260|2023-12-04,EPI3364260,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.4
H5N1|A/turkey/Ohio/23-038540-002/2023|EPI3364340|2023-12-05,EPI3364340,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.5
H5N1|A/turkey/South_Dakota/23-038677-002-original/2023|EPI3391884|2023-12-06,EPI3391884,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.6
H5N1|A/Otaria_flavescens/Rio_Grande_do_Sul/2148-N/2023|EPI3395060|2023-10-03,EPI3395060,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Marine,zoonotic,2023.10.3
H5N1|A/Pluvialis_dominica/Sao_Paulo/2252-N/2023|EPI3395076|2023-11-08,EPI3395076,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.11.8
H5N1|A/Sterna_hirundo/Espirito_Santo/0448-N/2024|EPI3395180|2024-03-02,EPI3395180,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.3.2
H5N6|A/wild_bird/Taipei/04WB12-522-11-15/2004|EPI3406528|2004-12-01,EPI3406528,H5N6,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2004.12.1
H5N1|A/cat/Michigan/24-015309-001/2024|EPI3409189|2024-05-23,EPI3409189,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.5.23
H5N1|A/dairy_cow/USA/24_014545-009/2024|EPI3409457|2024-01-01,EPI3409457,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.1.1
H5N1|A/dairy_cow/USA/24_014545-007/2024|EPI3409537|2024-01-01,EPI3409537,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.1.1
H5N1|A/dairy_cow/USA/24_014545-006/2024|EPI3409616|2024-01-01,EPI3409616,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.1.1
H5N1|A/dairy_cow/Minnesota/24_016523-005/2024|EPI3411686|2024-06-04,EPI3411686,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.6.4
H5N1|A/dairy_cow/Minnesota/24_016370-008/2024|EPI3411914|2024-06-04,EPI3411914,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.6.4
H5N1|A/dairy_cow/Texas/24_016191-001/2024|EPI3412263|2024-05-28,EPI3412263,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.5.28
H5N1|A/chicken/Cambodia/008LC1/2011|EPI341349|2011-01-27,EPI341349,H5N1,2001.1.2,others,Domestic,non-zoonotic,2011.1.27
H5N1|A/Cambodia/V0219301/2011|EPI341367|2011-02-17,EPI341367,H5N1,2001.1.2,others,Human,zoonotic,2011.2.17
H5N1|A/Indonesia/NIHRD11771/2011_H5N1_|EPI341633|2011-10-07,EPI341633,H5N1,2.1.3.2a,others,Human,zoonotic,2011.10.7
H5N1|A/Indonesia/NIHRD11797/2011_H5N1_|EPI341634|2011-10-16,EPI341634,H5N1,2.1.3.2a,others,Human,zoonotic,2011.10.16
H5N1|A/dairy_cow/Idaho/24_017478-005/2024|EPI3418767|2024-06-06,EPI3418767,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.6.6
H5N1|A/dairy_cow/USA/24_017473-001/2024|EPI3418807|2024-01-01,EPI3418807,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.1.1
H5N1|A/dairy_cow/Colorado/24_018336-009/2024|EPI3433583|2024-06-19,EPI3433583,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.6.19
H5N9|A/mallard/Colorado/23-028217-001-original/2023|EPI3434234|2023-09-14,EPI3434234,H5N9,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2023.9.14
H5N1|A/mallard/Michigan/23-034361-012-original/2023|EPI3434290|2023-10-31,EPI3434290,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.10.31
H5N1|A/mallard/North_Dakota/23-034416-008-original/2023|EPI3434322|2023-11-02,EPI3434322,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.11.2
H5N1|A/chicken/Minnesota/23-039634-001-original/2023|EPI3434402|2023-12-13,EPI3434402,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.13
H5N1|A/dairy_cow/South_Dakota/24_010354-007/2024|EPI3442105|2024-04-05,EPI3442105,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.4.5
H5N1|A/chicken/Kansas/23-039958-001-original/2023|EPI3447144|2023-12-16,EPI3447144,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.16
H5N1|A/chicken/California/23-040000-001-original/2023|EPI3447208|2023-12-12,EPI3447208,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.12
H5N1|A/yellow_legged-gull/Spain/4565-9_24VIR4860-4/2023|EPI3447925|2023-10-06,EPI3447925,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.10.6
H5N1|A/turkey/Minnesota/23-040874-002-original/2023|EPI3462173|2023-12-24,EPI3462173,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.24
H5N1|A/dairy_cow/Colorado/24_020027-001/2024|EPI3462468|2024-07-09,EPI3462468,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.7.9
H5N1|A/dairy_cow/USA/24_019886-003/2024|EPI3462562|2024-01-01,EPI3462562,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.1.1
H5N1|A/Colorado/137/2024|EPI3467513|2024-07-19,EPI3467513,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2024.7.19
H5N6|A/duck/Philippines/289-5/2020_H5N6_|EPI3467837|2020-01-28,EPI3467837,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2020.1.28
H5N1|A/chicken/Vietnam/NCVD-424/2009|EPI347286|2009-02-17,EPI347286,H5N1,2001.1.1,others,Domestic,non-zoonotic,2009.2.17
H5N1|A/chicken/Vietnam/NCVD-425/2009|EPI347287|2009-02-20,EPI347287,H5N1,2001.1.1,others,Domestic,non-zoonotic,2009.2.20
H5N1|A/chicken/Vietnam/NCVD-459/2010|EPI347297|2010-11-22,EPI347297,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2010.11.22
H5N1|A/Guangdong-Shenzhen/1/2011_H5N1_|EPI347304|2011-12-28,EPI347304,H5N1,2.3.2.1b,2.3.2.1,Human,zoonotic,2011.12.28
H5N1|A/Great_Horned_Owl/BC/AIVPHL-1931/2024|EPI3484716|2024-01-25,EPI3484716,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.1.25
H5N1|A/Dunlin/BC/AIVPHL-2057/2024|EPI3484835|2024-02-26,EPI3484835,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.2.26
H5N1|A/Bald_Eagle/BC/AIVPHL-1455/2023|EPI3484891|2023-11-04,EPI3484891,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.11.4
H5N1|A/chicken/Russia/540-10/2023|EPI3487446|2023-02-21,EPI3487446,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.2.21
H5N1|A/dairy_cow/Minnesota/24_020731-004/2024|EPI3487666|2024-07-16,EPI3487666,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.7.16
H5N1|A/dairy_cow/Minnesota/24_020731-003/2024|EPI3487673|2024-07-16,EPI3487673,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.7.16
H5N1|A/dairy_cow/Texas/24_015837-002-R2/2024|EPI3488167|2024-04-08,EPI3488167,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.4.8
H5N1|A/Chroicocephalus_ridibundus/Zuerich/V0121/2023|EPI3488315|2023-02-13,EPI3488315,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.2.13
H5N1|A/Cambodia/SVH240441/2024|EPI3489221|2024-08-02,EPI3489221,H5N1,2.3.2.1e,2.3.2.1,Human,zoonotic,2024.8.2
H5N1|A/chicken/Missouri/23-041003-001-original/2023|EPI3494020|2023-12-22,EPI3494020,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.22
H5N1|A/chicken/California/24-000127-001-original/2023|EPI3494068|2023-12-25,EPI3494068,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.25
H5N1|A/Larus/Israel/76/2024|EPI3509817|2024-01-24,EPI3509817,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.1.24
H5N1|A/Crane/Israel/92/2024|EPI3509834|2024-01-30,EPI3509834,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.1.30
H5N6|A/HeFei04171/2024|EPI3520918|2024-06-23,EPI3520918,H5N6,2.3.4.4b,H5N6_2.3.4.4b,Human,zoonotic,2024.6.23
H5N1|A/Guizhou/1/2012|EPI352222|2012-01-22,EPI352222,H5N1,2.3.4.2,2002.3.4,Human,zoonotic,2012.1.22
H5N1|A/dairy_cow/Colorado/24_022332-011/2024|EPI3522895|2024-08-01,EPI3522895,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.8.1
H5N1|A/chicken/India/CA0302/2011|EPI352323|2011-03-06,EPI352323,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2011.3.6
H5N1|A/turkey/Indiana/24-002432-002-original/2024|EPI3528194|2024-01-23,EPI3528194,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.1.23
H5N1|A/crow/Bangladesh/1058/2011|EPI353364|2011-02-13,EPI353364,H5N1,2.3.2.1a,2.3.2.1,Wild,non-zoonotic,2011.2.13
H5N1|A/turkey/South_Dakota/24-007379-001-original/2024|EPI3543974|2024-03-08,EPI3543974,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.3.8
H5N1|A/turkey/Minnesota/24-012740-001-original/2024|EPI3544030|2024-04-29,EPI3544030,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.4.29
H5N1|A/chicken/Nandurbar/7979/2006|EPI354408|2006-02-01,EPI354408,H5N1,2.2,2.2,Domestic,non-zoonotic,2006.2.1
H5N1|A/chungungo/Chile/241436/2023|EPI3549620|2023-03-10,EPI3549620,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2023.3.10
H5N1|A/Northern_fur_seal/Russia_Tyuleniy/75/2023|EPI3549853|2023-08-10,EPI3549853,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Marine,zoonotic,2023.8.10
H5N1|A/swan/Shanghai/10/2009|EPI355443|2009-01-01,EPI355443,H5N1,2.3.2.1,2.3.2.1,Wild,non-zoonotic,2009.1.1
H5N1|A/chicken/Maule/247588-1/2023|EPI3555295|2023-04-07,EPI3555295,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.4.7
